@@ | 2019-04-17 17:39:07,122 | 1105010 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -成功数:14088960 ,失败数:0 ,无值的tag数:5772 ,当前时间未创建的tag数:0 ,失败的tag数:0 
@@ | 2019-04-17 17:39:30,471 | 1128359 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -localFilePath:/home/hbase/data ,hdfsFilePath:/2013/2713-2013-01-04.txt 
@@ | 2019-04-17 17:39:30,521 | 1128409 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -本地路径下 /home/hbase/data/2013/2713-2013-01-04.txt 已删除！ 
@@ | 2019-04-17 17:39:43,474 | 1141362 | [main] | INFO  | com.bl.source.file.CreateFileUtil | -2713-2013-01-05.txt 文件已创建！ 
@@ | 2019-04-17 17:39:43,560 | 1141448 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 1 批次数据插入完成 ===== 
@@ | 2019-04-17 17:39:56,967 | 1154855 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 2 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:09,973 | 1167861 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 3 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:16,029 | 1173917 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 4 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:27,950 | 1185838 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 5 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:42,903 | 1200791 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 6 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:53,992 | 1211880 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 7 批次数据插入完成 ===== 
@@ | 2019-04-17 17:40:59,748 | 1217636 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 8 批次数据插入完成 ===== 
@@ | 2019-04-17 17:41:25,934 | 1243822 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 9 批次数据插入完成 ===== 
@@ | 2019-04-17 17:41:34,169 | 1252057 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 10 批次数据插入完成 ===== 
@@ | 2019-04-17 17:41:48,552 | 1266440 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 11 批次数据插入完成 ===== 
@@ | 2019-04-17 17:41:57,507 | 1275395 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 12 批次数据插入完成 ===== 
@@ | 2019-04-17 17:42:17,504 | 1295392 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 13 批次数据插入完成 ===== 
@@ | 2019-04-17 17:42:31,361 | 1309249 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 14 批次数据插入完成 ===== 
@@ | 2019-04-17 17:42:43,410 | 1321298 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 15 批次数据插入完成 ===== 
@@ | 2019-04-17 17:42:57,829 | 1335717 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 16 批次数据插入完成 ===== 
@@ | 2019-04-17 17:43:03,919 | 1341807 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-05 ===== ,第 17 批次数据插入完成 ===== 
@@ | 2019-04-17 17:43:14,390 | 522  | [background-preinit] | INFO  | o.h.validator.internal.util.Version | -HV000001: Hibernate Validator 5.3.0.Final 
@@ | 2019-04-17 17:43:14,426 | 558  | [main] | INFO  | com.bl.EsToHDFS | -Starting EsToHDFS on ZGDKY-180027 with PID 82192 (F:\Works\BulkLoad\EsToHDFS\target\classes started by Administrator in F:\Works\BulkLoad) 
@@ | 2019-04-17 17:43:14,427 | 559  | [main] | INFO  | com.bl.EsToHDFS | -The following profiles are active: hbase 
@@ | 2019-04-17 17:43:14,477 | 609  | [main] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@10959ece: startup date [Wed Apr 17 17:43:14 CST 2019]; root of context hierarchy 
@@ | 2019-04-17 17:43:16,320 | 2452 | [main] | INFO  | com.bl.run.DataController | -电厂:2713 查询天数:365 查询测点数:3889 
@@ | 2019-04-17 17:43:16,321 | 2453 | [main] | INFO  | com.bl.run.DataController | -相对路径下 2013 目录已创建！ 
@@ | 2019-04-17 17:43:16,823 | 2955 | [main] | INFO  | com.bl.run.DataController | -HDFS 上文件目录 2013 已创建！ 
@@ | 2019-04-17 17:43:16,828 | 2960 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -分批次查询:20 
@@ | 2019-04-17 17:43:17,202 | 3334 | [main] | INFO  | com.bl.source.util.HttpClientUtils | -初始化HttpClients 
@@ | 2019-04-17 17:43:29,296 | 15428 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 1 批次数据插入完成 ===== 
@@ | 2019-04-17 17:43:38,833 | 24965 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 2 批次数据插入完成 ===== 
@@ | 2019-04-17 17:43:49,362 | 35494 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 3 批次数据插入完成 ===== 
@@ | 2019-04-17 17:43:55,285 | 41417 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 4 批次数据插入完成 ===== 
@@ | 2019-04-17 17:44:10,383 | 56515 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 5 批次数据插入完成 ===== 
@@ | 2019-04-17 17:44:25,905 | 72037 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 6 批次数据插入完成 ===== 
@@ | 2019-04-17 17:44:30,811 | 76943 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 7 批次数据插入完成 ===== 
@@ | 2019-04-17 17:44:35,579 | 81711 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 8 批次数据插入完成 ===== 
@@ | 2019-04-17 17:44:52,104 | 98236 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 9 批次数据插入完成 ===== 
@@ | 2019-04-17 17:45:09,738 | 115870 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 10 批次数据插入完成 ===== 
@@ | 2019-04-17 17:45:23,169 | 129301 | [main] | INFO  | c.bl.source.invert.DayManyQueryData | -===== 电厂:2713===== 2013-01-01 ===== ,第 11 批次数据插入完成 ===== 
@@ | 2019-04-17 23:38:12,410 | 1282 | [background-preinit] | INFO  | o.h.validator.internal.util.Version | -HV000001: Hibernate Validator 5.3.0.Final 
@@ | 2019-04-17 23:38:12,550 | 1422 | [main] | INFO  | com.bl.EsToHDFS | -Starting EsToHDFS on ZGDKY-180027 with PID 20532 (F:\Works\BulkLoad\EsToHDFS\target\classes started by Administrator in F:\Works\BulkLoad) 
@@ | 2019-04-17 23:38:12,550 | 1422 | [main] | INFO  | com.bl.EsToHDFS | -The following profiles are active: hbase 
@@ | 2019-04-17 23:38:12,644 | 1516 | [main] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@10959ece: startup date [Wed Apr 17 23:38:12 CST 2019]; root of context hierarchy 
@@ | 2019-04-17 23:38:35,519 | 24391 | [main] | ERROR | o.a.tomcat.jdbc.pool.ConnectionPool | -Unable to create initial connections of pool. 
com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

Last packet sent to the server was 0 ms ago.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:1074)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2103)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:718)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:46)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:302)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:282)
	at org.apache.tomcat.jdbc.pool.PooledConnection.connectUsingDriver(PooledConnection.java:310)
	at org.apache.tomcat.jdbc.pool.PooledConnection.connect(PooledConnection.java:203)
	at org.apache.tomcat.jdbc.pool.ConnectionPool.createConnection(ConnectionPool.java:718)
	at org.apache.tomcat.jdbc.pool.ConnectionPool.borrowConnection(ConnectionPool.java:650)
	at org.apache.tomcat.jdbc.pool.ConnectionPool.init(ConnectionPool.java:468)
	at org.apache.tomcat.jdbc.pool.ConnectionPool.<init>(ConnectionPool.java:143)
	at org.apache.tomcat.jdbc.pool.DataSourceProxy.pCreatePool(DataSourceProxy.java:118)
	at org.apache.tomcat.jdbc.pool.DataSourceProxy.createPool(DataSourceProxy.java:107)
	at org.apache.tomcat.jdbc.pool.DataSourceProxy.getConnection(DataSourceProxy.java:131)
	at org.springframework.jdbc.datasource.DataSourceUtils.doGetConnection(DataSourceUtils.java:111)
	at org.springframework.jdbc.datasource.DataSourceUtils.getConnection(DataSourceUtils.java:77)
	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:394)
	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:474)
	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:484)
	at org.springframework.jdbc.core.JdbcTemplate.queryForList(JdbcTemplate.java:510)
	at com.bl.run.DataController.sendData(DataController.java:81)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:366)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:311)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:134)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:409)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1581)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:554)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:483)
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:306)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:302)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:197)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:759)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:866)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:542)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:761)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:371)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:315)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1186)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1175)
	at com.bl.EsToHDFS.main(EsToHDFS.java:14)
Caused by: java.net.ConnectException: Connection timed out: connect
	at java.net.DualStackPlainSocketImpl.connect0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:79)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:350)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:206)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:188)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:589)
	at java.net.Socket.connect(Socket.java:538)
	at java.net.Socket.<init>(Socket.java:434)
	at java.net.Socket.<init>(Socket.java:244)
	at com.mysql.jdbc.StandardSocketFactory.connect(StandardSocketFactory.java:253)
	at com.mysql.jdbc.MysqlIO.<init>(MysqlIO.java:280)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2026)
	... 49 common frames omitted
@@ | 2019-04-17 23:38:35,753 | 24625 | [main] | INFO  | o.s.j.e.a.AnnotationMBeanExporter | -Registering beans for JMX exposure on startup 
@@ | 2019-04-17 23:38:35,784 | 24656 | [main] | INFO  | com.bl.EsToHDFS | -Started EsToHDFS in 24.344 seconds (JVM running for 26.615) 
@@ | 2019-04-17 23:38:35,784 | 24656 | [Thread-50] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@10959ece: startup date [Wed Apr 17 23:38:12 CST 2019]; root of context hierarchy 
@@ | 2019-04-17 23:38:35,784 | 24656 | [Thread-50] | INFO  | o.s.j.e.a.AnnotationMBeanExporter | -Unregistering JMX-exposed beans on shutdown 
@@ | 2019-04-23 14:41:46,067 | 611  | [background-preinit] | INFO  | o.h.validator.internal.util.Version | -HV000001: Hibernate Validator 5.3.0.Final 
@@ | 2019-04-23 14:41:46,101 | 645  | [main] | INFO  | com.bl.EsToHDFS | -Starting EsToHDFS on ZGDKY-180027 with PID 11244 (F:\Works\BulkLoad\EsToHDFS\target\classes started by Administrator in F:\Works\BulkLoad) 
@@ | 2019-04-23 14:41:46,110 | 654  | [main] | INFO  | com.bl.EsToHDFS | -The following profiles are active: hbase 
@@ | 2019-04-23 14:41:46,155 | 699  | [main] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@68c72235: startup date [Tue Apr 23 14:41:46 CST 2019]; root of context hierarchy 
@@ | 2019-04-23 14:41:47,690 | 2234 | [main] | INFO  | com.bl.run.DataController | -电厂:2713 查询天数:366 查询测点数:3889 
@@ | 2019-04-23 14:41:47,768 | 2312 | [main] | INFO  | com.bl.run.DataController | -相对路径下 2012 目录已创建！ 
@@ | 2019-04-23 14:41:59,631 | 14175 | [main] | WARN  | o.s.c.a.AnnotationConfigApplicationContext | -Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataController': Invocation of init method failed; nested exception is java.lang.ExceptionInInitializerError 
@@ | 2019-04-23 14:41:59,676 | 14220 | [main] | ERROR | o.s.boot.SpringApplication | -Application startup failed 
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataController': Invocation of init method failed; nested exception is java.lang.ExceptionInInitializerError
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:137)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:409)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1581)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:554)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:483)
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:306)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:302)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:197)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:759)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:866)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:542)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:761)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:371)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:315)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1186)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1175)
	at com.bl.EsToHDFS.main(EsToHDFS.java:14)
Caused by: java.lang.ExceptionInInitializerError: null
	at com.bl.run.DataController.sendData(DataController.java:93)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:366)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:311)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:134)
	... 17 common frames omitted
Caused by: java.lang.IllegalArgumentException: java.net.UnknownHostException: node2.gh.swc.hdp
	at org.apache.hadoop.security.SecurityUtil.buildTokenService(SecurityUtil.java:378)
	at org.apache.hadoop.hdfs.NameNodeProxies.createNonHAProxy(NameNodeProxies.java:310)
	at org.apache.hadoop.hdfs.NameNodeProxies.createProxy(NameNodeProxies.java:176)
	at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:678)
	at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:619)
	at org.apache.hadoop.hdfs.DistributedFileSystem.initialize(DistributedFileSystem.java:149)
	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:2653)
	at org.apache.hadoop.fs.FileSystem.access$200(FileSystem.java:92)
	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:2687)
	at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:2669)
	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:371)
	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:170)
	at com.bl.put.HDFSUtil.<clinit>(HDFSUtil.java:31)
	... 25 common frames omitted
Caused by: java.net.UnknownHostException: node2.gh.swc.hdp
	... 38 common frames omitted
@@ | 2019-04-23 14:46:07,606 | 583  | [background-preinit] | INFO  | o.h.validator.internal.util.Version | -HV000001: Hibernate Validator 5.3.0.Final 
@@ | 2019-04-23 14:46:07,631 | 608  | [main] | INFO  | com.bl.EsToHDFS | -Starting EsToHDFS on ZGDKY-180027 with PID 49336 (F:\Works\BulkLoad\EsToHDFS\target\classes started by Administrator in F:\Works\BulkLoad) 
@@ | 2019-04-23 14:46:07,632 | 609  | [main] | INFO  | com.bl.EsToHDFS | -The following profiles are active: hbase 
@@ | 2019-04-23 14:46:07,684 | 661  | [main] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@10959ece: startup date [Tue Apr 23 14:46:07 CST 2019]; root of context hierarchy 
@@ | 2019-04-23 14:46:09,051 | 2028 | [main] | INFO  | com.bl.run.DataController | -电厂:2713 查询天数:366 查询测点数:3889 
@@ | 2019-04-23 14:46:09,052 | 2029 | [main] | INFO  | com.bl.run.DataController | -相对路径下 2012 目录已创建！ 
@@ | 2019-04-23 14:46:09,303 | 2280 | [main] | WARN  | o.s.c.a.AnnotationConfigApplicationContext | -Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataController': Invocation of init method failed; nested exception is java.lang.ExceptionInInitializerError 
@@ | 2019-04-23 14:46:09,321 | 2298 | [main] | ERROR | o.s.boot.SpringApplication | -Application startup failed 
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataController': Invocation of init method failed; nested exception is java.lang.ExceptionInInitializerError
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:137)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:409)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1581)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:554)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:483)
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:306)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:302)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:197)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:759)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:866)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:542)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:761)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:371)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:315)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1186)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1175)
	at com.bl.EsToHDFS.main(EsToHDFS.java:14)
Caused by: java.lang.ExceptionInInitializerError: null
	at com.bl.run.DataController.sendData(DataController.java:93)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:366)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:311)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:134)
	... 17 common frames omitted
Caused by: java.lang.IllegalArgumentException: java.net.UnknownHostException: node2.gh.swc.hdp
	at org.apache.hadoop.security.SecurityUtil.buildTokenService(SecurityUtil.java:378)
	at org.apache.hadoop.hdfs.NameNodeProxies.createNonHAProxy(NameNodeProxies.java:310)
	at org.apache.hadoop.hdfs.NameNodeProxies.createProxy(NameNodeProxies.java:176)
	at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:678)
	at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:619)
	at org.apache.hadoop.hdfs.DistributedFileSystem.initialize(DistributedFileSystem.java:149)
	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:2653)
	at org.apache.hadoop.fs.FileSystem.access$200(FileSystem.java:92)
	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:2687)
	at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:2669)
	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:371)
	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:170)
	at com.bl.put.HDFSUtil.<clinit>(HDFSUtil.java:31)
	... 25 common frames omitted
Caused by: java.net.UnknownHostException: node2.gh.swc.hdp
	... 38 common frames omitted
@@ | 2019-04-23 14:48:54,064 | 537  | [background-preinit] | INFO  | o.h.validator.internal.util.Version | -HV000001: Hibernate Validator 5.3.0.Final 
@@ | 2019-04-23 14:48:54,096 | 569  | [main] | INFO  | com.bl.EsToHDFS | -Starting EsToHDFS on ZGDKY-180027 with PID 10332 (F:\Works\BulkLoad\EsToHDFS\target\classes started by Administrator in F:\Works\BulkLoad) 
@@ | 2019-04-23 14:48:54,096 | 569  | [main] | INFO  | com.bl.EsToHDFS | -The following profiles are active: hbase 
@@ | 2019-04-23 14:48:54,142 | 615  | [main] | INFO  | o.s.c.a.AnnotationConfigApplicationContext | -Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@10959ece: startup date [Tue Apr 23 14:48:54 CST 2019]; root of context hierarchy 
@@ | 2019-04-23 14:48:55,551 | 2024 | [main] | INFO  | com.bl.run.DataController | -电厂:2713 查询天数:365 查询测点数:3889 
@@ | 2019-04-23 14:48:55,552 | 2025 | [main] | INFO  | com.bl.run.DataController | -相对路径下 2015 目录已创建！ 
